time;V(/VCAP);V(/VOUT);
2.92251;1.88808;0.00793217;
2.92261;1.88791;0.00746471;
2.92271;1.88774;0.00793215;
2.92281;1.88757;0.00746469;
2.92291;1.8874;0.00793214;
2.92301;1.88723;0.00746467;
2.92311;1.88706;0.00793212;
2.92321;1.88689;0.00746465;
2.92331;1.88672;0.0079321;
2.92341;1.88655;0.00746463;
2.92351;1.88638;0.00793208;
2.92361;1.88621;0.00746461;
2.92371;1.88604;0.00793207;
2.92381;1.88587;0.00746459;
2.92391;1.8857;0.00793205;
2.92401;1.88553;0.00746457;
2.92411;1.88536;0.00793203;
2.92421;1.88519;0.00746455;
2.92431;1.88502;0.00793201;
2.92441;1.88485;0.00746452;
2.92451;1.88468;0.00793199;
2.92461;1.88451;0.0074645;
2.92471;1.88434;0.00793198;
2.92481;1.88417;0.00746447;
2.92491;1.884;0.00793196;
2.92501;1.88383;0.00746445;
2.92511;1.88366;0.00793194;
2.92521;1.88349;0.00746442;
2.92531;1.88332;0.00793192;
2.92541;1.88315;0.00746439;
2.92551;1.88298;0.0079319;
2.92561;1.88281;0.00746436;
2.92571;1.88264;0.00793188;
2.92581;1.88247;0.00746433;
2.92591;1.8823;0.00793186;
2.92601;1.88213;0.0074643;
2.92611;1.88196;0.00793184;
2.92621;1.88179;0.00746427;
2.92631;1.88162;0.00793182;
2.92641;1.88145;0.00746423;
2.92651;1.88128;0.0079318;
2.92661;1.88111;0.0074642;
2.92671;1.88094;0.00793178;
2.92681;1.88077;0.00746416;
2.92691;1.8806;0.00793176;
2.92701;1.88043;0.00746413;
2.92711;1.88026;0.00793173;
2.92721;1.88009;0.00746409;
2.92731;1.87992;0.00793171;
2.92741;1.87976;0.00746405;
2.92751;1.87959;0.00793169;
2.92761;1.87942;0.00746401;
2.92771;1.87925;0.00793167;
2.92781;1.87908;0.00746397;
2.92791;1.87891;0.00793165;
2.92801;1.87874;0.00746392;
2.92811;1.87857;0.00793162;
2.92821;1.8784;0.00746388;
2.92831;1.87823;0.0079316;
2.92841;1.87806;0.00746384;
2.92851;1.87789;0.00793158;
2.92861;1.87772;0.00746379;
2.92871;1.87755;0.00793155;
2.92881;1.87738;0.00746374;
2.92891;1.87721;0.00793153;
2.92901;1.87704;0.00746369;
2.92911;1.87688;0.0079315;
2.92921;1.87671;0.00746364;
2.92931;1.87654;0.00793148;
2.92941;1.87637;0.00746359;
2.92951;1.8762;0.00793145;
2.92961;1.87603;0.00746353;
2.92971;1.87586;0.00793143;
2.92981;1.87569;0.00746348;
2.92991;1.87552;0.0079314;
2.93001;1.87535;0.00746342;
2.93011;1.87518;0.00793137;
2.93021;1.87501;0.00746336;
2.93031;1.87485;0.00793135;
2.93041;1.87468;0.0074633;
2.93051;1.87451;0.00793132;
2.93061;1.87434;0.00746323;
2.93071;1.87417;0.00793129;
2.93081;1.874;0.00746317;
2.93091;1.87383;0.00793126;
2.93101;1.87366;0.0074631;
2.93111;1.87349;0.00793123;
2.93121;1.87332;0.00746303;
2.93131;1.87316;0.0079312;
2.93141;1.87299;0.00746295;
2.93151;1.87282;0.00793117;
2.93161;1.87265;0.00746288;
2.93171;1.87248;0.00793114;
2.93181;1.87231;0.0074628;
2.93191;1.87214;0.00793111;
2.93201;1.87197;0.00746272;
2.93211;1.8718;0.00793108;
2.93221;1.87164;0.00746263;
2.93231;1.87147;0.00793105;
2.93241;1.8713;0.00746255;
2.93251;1.87113;0.00793101;
2.93261;1.87096;0.00746246;
2.93271;1.87079;0.00793098;
2.93281;1.87062;0.00746236;
2.93291;1.87045;0.00793094;
2.93301;1.87029;0.00746226;
2.93311;1.87012;0.00793091;
2.93321;1.86995;0.00746216;
2.93331;1.86978;0.00793087;
2.93341;1.86961;0.00746206;
2.93351;1.86944;0.00793083;
2.93361;1.86927;0.00746195;
2.93371;1.86911;0.00793079;
2.93381;1.86894;0.00746183;
2.93391;1.86877;0.00793075;
2.93401;1.8686;0.00746171;
2.93411;1.86843;0.00793071;
2.93421;1.86826;0.00746158;
2.93431;1.86809;0.00793066;
2.93441;1.86793;0.00746145;
2.93451;1.86776;0.00793062;
2.93461;1.86759;0.00746131;
2.93471;1.86742;0.00793057;
2.93481;1.86725;0.00746116;
2.93491;1.86708;0.00793052;
2.93501;1.86692;0.00746101;
2.93511;1.86675;0.00793047;
2.93521;1.86658;0.00746085;
2.93531;1.86641;0.00793041;
2.93541;1.86624;0.00746067;
2.93551;1.86607;0.00793036;
2.93561;1.86591;0.00746049;
2.93571;1.86574;0.0079303;
2.93581;1.86557;0.0074603;
2.93591;1.8654;0.00793023;
2.93601;1.86523;0.00746009;
2.93611;1.86506;0.00793017;
2.93621;1.8649;0.00745987;
2.93631;1.86473;0.00793009;
2.93641;1.86456;0.00745963;
2.93651;1.86439;0.00793002;
2.93661;1.86422;0.00745937;
2.93671;1.86406;0.00792994;
2.93681;1.86389;0.00745909;
2.93691;1.86372;0.00792985;
2.93701;1.86355;0.00745879;
2.93711;1.86338;0.00792975;
2.93721;1.86322;0.00745846;
2.93731;1.86305;0.00792964;
2.93741;1.86288;0.0074581;
2.93751;1.86271;0.00792788;
2.93761;1.86254;0.00745764;
2.93771;1.86238;0.00792778;
2.93781;1.86221;0.00745719;
2.93791;1.86204;0.00792766;
2.93801;1.86187;0.00745667;
2.93811;1.8617;0.00792753;
2.93821;1.86154;0.00745609;
2.93831;1.86137;0.00792738;
2.93841;1.8612;0.00745542;
2.93851;1.86103;0.00792721;
2.93861;1.86087;0.00745464;
2.93871;1.8607;0.00792702;
2.93881;1.86053;0.00745374;
2.93891;1.86036;0.0079268;
2.93901;1.86019;0.00745268;
2.93911;1.86003;0.00792655;
2.93921;1.85986;0.00745145;
2.93931;1.85969;0.00792627;
2.93941;1.85952;0.00745006;
2.93951;1.85936;0.00792596;
2.93961;1.85919;0.00744851;
2.93971;1.85902;0.00792565;
2.93981;1.85885;0.00744684;
2.93991;1.85869;0.00792617;
2.94001;1.85852;0.00744514;
2.94011;1.85835;0.0079258;
2.94021;1.85818;0.00744334;
2.94031;1.85802;0.00792545;
2.94041;1.85785;0.00744151;
2.94051;1.85768;0.00792511;
2.94061;1.85751;0.00743968;
2.94071;1.85735;0.00792479;
2.94081;1.85718;0.00743784;
2.94091;1.85701;0.00792449;
2.94101;1.85684;0.00743601;
2.94111;1.85668;0.00792419;
2.94121;1.85651;0.00743419;
2.94131;1.85634;0.00792391;
2.94141;1.85617;0.00743237;
2.94151;1.85601;0.00792363;
2.94161;1.85584;0.00743056;
2.94171;1.85567;0.00792337;
2.94181;1.8555;0.00742877;
2.94191;1.85534;0.00792312;
2.94201;1.85517;0.00742698;
2.94211;1.855;0.00792288;
2.94221;1.85484;0.0074252;
2.94231;1.85467;0.00792264;
2.94241;1.8545;0.00742342;
2.94251;1.85433;0.00792242;
2.94261;1.85417;0.00742166;
2.94271;1.854;0.00792221;
2.94281;1.85383;0.0074199;
2.94291;1.85367;0.00792201;
2.94301;1.8535;0.00741815;
2.94311;1.85333;0.00792182;
2.94321;1.85316;0.00741641;
2.94331;1.853;0.00792163;
2.94341;1.85283;0.00741466;
2.94351;1.85266;0.00792144;
2.94361;1.8525;0.0074129;
2.94371;1.85233;0.00792126;
2.94381;1.85216;0.00741113;
2.94391;1.85199;0.00792107;
2.94401;1.85183;0.00740931;
2.94411;1.85166;0.00792086;
2.94421;1.85149;0.0074074;
2.94431;1.85133;0.0079206;
2.94441;1.85116;0.00740535;
2.94451;1.85099;0.00792026;
2.94461;1.85083;0.00740303;
2.94471;1.85066;0.00791978;
2.94481;1.85049;0.00740023;
2.94491;1.85033;0.00791901;
2.94501;1.85016;0.00739657;
2.94511;1.84999;0.0079196;
2.94521;1.84983;0.00739058;
2.94531;1.84966;0.00791965;
2.94541;1.84949;0.00738124;
2.94551;1.84933;0.00792096;
2.94561;1.84916;0.00734938;
2.94561;1.84916;0.00762689;
2.94561;1.84916;0.00763137;
2.94561;1.84916;0.00762421;
2.94561;1.84916;0.00761866;
2.94561;1.84916;0.00759602;
2.94561;1.84916;0.395941;
2.94561;1.84916;2.54308;
2.94561;1.84916;3.42547;
2.94561;1.84916;3.38303;
2.94561;1.84916;3.48975;
2.94561;1.84916;3.53033;
2.94561;1.84916;3.55374;
2.94561;1.84916;3.57943;
2.94561;1.84916;3.58608;
2.94561;1.84916;3.60243;
2.94561;1.84916;3.60337;
2.94561;1.84916;3.61301;
2.94561;1.84916;3.60995;
2.94561;1.84916;3.61574;
2.94561;1.84916;3.61128;
2.94561;1.84916;3.61592;
2.94561;1.84916;3.61139;
2.94561;1.84916;3.61587;
2.94561;1.84916;3.61142;
2.94561;1.84916;3.6158;
2.94561;1.84917;3.61145;
2.94561;1.84917;3.61578;
2.94562;1.84918;3.61146;
2.94563;1.8492;3.61578;
2.94564;1.84925;3.61142;
2.94568;1.84933;3.61577;
2.94574;1.84951;3.61142;
2.94584;1.84977;3.61577;
2.94594;1.85003;3.61142;
2.94604;1.8503;3.61577;
2.94614;1.85056;3.61142;
2.94624;1.85082;3.61577;
2.94634;1.85109;3.61142;
2.94644;1.85135;3.61577;
2.94654;1.85161;3.61142;
2.94664;1.85187;3.61577;
2.94674;1.85214;3.61142;
2.94684;1.8524;3.61577;
2.94694;1.85266;3.61142;
2.94704;1.85292;3.61577;
2.94714;1.85319;3.61142;
2.94724;1.85345;3.61577;
2.94734;1.85371;3.61142;
2.94744;1.85397;3.61577;
2.94754;1.85423;3.61142;
2.94764;1.8545;3.61577;
2.94774;1.85476;3.61142;
2.94784;1.85502;3.61577;
2.94794;1.85528;3.61142;
2.94804;1.85555;3.61577;
2.94814;1.85581;3.61142;
2.94824;1.85607;3.61577;
2.94834;1.85633;3.61142;
2.94844;1.85659;3.61577;
2.94854;1.85686;3.61142;
2.94864;1.85712;3.61577;
2.94874;1.85738;3.61142;
2.94884;1.85764;3.61577;
2.94894;1.85791;3.61142;
2.94904;1.85817;3.61577;
2.94914;1.85843;3.61142;
2.94924;1.85869;3.61577;
2.94934;1.85895;3.61142;
2.94944;1.85921;3.61577;
2.94954;1.85948;3.61142;
2.94964;1.85974;3.61577;
2.94974;1.86;3.61142;
2.94984;1.86026;3.61577;
2.94994;1.86052;3.61142;
2.95004;1.86079;3.61577;
2.95014;1.86105;3.61142;
2.95024;1.86131;3.61577;
2.95034;1.86157;3.61142;
2.95044;1.86183;3.61577;
2.95054;1.86209;3.61142;
2.95064;1.86236;3.61577;
2.95074;1.86262;3.61142;
2.95084;1.86288;3.61577;
2.95094;1.86314;3.61142;
2.95104;1.8634;3.61577;
2.95114;1.86366;3.61142;
2.95124;1.86393;3.61577;
2.95134;1.86419;3.61142;
2.95144;1.86445;3.61577;
2.95154;1.86471;3.61142;
2.95164;1.86497;3.61577;
2.95174;1.86523;3.61142;
2.95184;1.86549;3.61577;
2.95194;1.86576;3.61142;
2.95204;1.86602;3.61577;
2.95214;1.86628;3.61142;
2.95224;1.86654;3.61577;
2.95234;1.8668;3.61142;
2.95244;1.86706;3.61577;
2.95254;1.86732;3.61142;
2.95264;1.86758;3.61577;
2.95274;1.86785;3.61142;
2.95284;1.86811;3.61577;
2.95294;1.86837;3.61142;
2.95304;1.86863;3.61577;
2.95314;1.86889;3.61142;
2.95324;1.86915;3.61577;
2.95334;1.86941;3.61142;
2.95344;1.86967;3.61577;
2.95354;1.86993;3.61142;
2.95364;1.8702;3.61577;
2.95374;1.87046;3.61142;
2.95384;1.87072;3.61577;
2.95394;1.87098;3.61142;
2.95404;1.87124;3.61577;
2.95414;1.8715;3.61142;
2.95424;1.87176;3.61577;
2.95434;1.87202;3.61142;
2.95444;1.87228;3.61577;
2.95454;1.87254;3.61142;
2.95464;1.8728;3.61577;
2.95474;1.87306;3.61142;
2.95484;1.87333;3.61577;
2.95494;1.87359;3.61142;
2.95504;1.87385;3.61577;
2.95514;1.87411;3.61142;
2.95524;1.87437;3.61577;
2.95534;1.87463;3.61142;
2.95544;1.87489;3.61577;
2.95554;1.87515;3.61142;
2.95564;1.87541;3.61577;
2.95574;1.87567;3.61142;
2.95584;1.87593;3.61577;
2.95594;1.87619;3.61142;
2.95604;1.87645;3.61577;
2.95614;1.87671;3.61142;
2.95624;1.87697;3.61577;
2.95634;1.87723;3.61142;
2.95644;1.87749;3.61577;
2.95654;1.87775;3.61142;
2.95664;1.87801;3.61577;
2.95674;1.87827;3.61142;
2.95684;1.87853;3.61577;
2.95694;1.87879;3.61142;
2.95704;1.87905;3.61577;
2.95714;1.87932;3.61142;
2.95724;1.87958;3.61577;
2.95734;1.87984;3.61142;
2.95744;1.8801;3.61577;
2.95754;1.88036;3.61142;
2.95764;1.88062;3.61577;
2.95774;1.88088;3.61142;
2.95784;1.88114;3.61577;
2.95794;1.8814;3.61142;
2.95804;1.88166;3.61577;
2.95814;1.88192;3.61142;
2.95824;1.88218;3.61577;
2.95834;1.88244;3.61142;
2.95844;1.8827;3.61577;
2.95854;1.88296;3.61142;
2.95864;1.88322;3.61577;
2.95874;1.88348;3.61142;
2.95884;1.88374;3.61577;
2.95894;1.88399;3.61142;
2.95904;1.88425;3.61577;
2.95914;1.88451;3.61142;
2.95924;1.88477;3.61577;
2.95934;1.88503;3.61142;
2.95944;1.88529;3.61577;
2.95954;1.88555;3.61142;
2.95964;1.88581;3.61577;
2.95974;1.88607;3.61142;
2.95984;1.88633;3.61577;
2.95994;1.88659;3.61142;
2.96004;1.88685;3.61577;
2.96014;1.88711;3.61142;
2.96024;1.88737;3.61577;
2.96034;1.88763;3.61142;
2.96044;1.88789;3.61577;
2.96054;1.88815;3.61142;
2.96064;1.88841;3.61577;
2.96074;1.88867;3.61142;
2.96084;1.88893;3.61577;
2.96094;1.88919;3.61142;
2.96104;1.88945;3.61577;
2.96114;1.88971;3.61142;
2.96124;1.88996;3.61577;
2.96134;1.89022;3.61142;
2.96144;1.89048;3.61577;
2.96154;1.89074;3.61142;
2.96164;1.891;3.61577;
2.96174;1.89126;3.61142;
2.96184;1.89152;3.61577;
2.96194;1.89178;3.61142;
2.96204;1.89204;3.61577;
2.96214;1.8923;3.61142;
2.96224;1.89256;3.61577;
2.96234;1.89282;3.61142;
2.96244;1.89307;3.61577;
2.96254;1.89333;3.61142;
2.96264;1.89359;3.61577;
2.96274;1.89385;3.61142;
2.96284;1.89411;3.61577;
2.96294;1.89437;3.61142;
2.96304;1.89463;3.61577;
2.96314;1.89489;3.61142;
2.96324;1.89515;3.61577;
2.96334;1.8954;3.61142;
2.96344;1.89566;3.61577;
2.96354;1.89592;3.61142;
2.96364;1.89618;3.61577;
2.96374;1.89644;3.61142;
2.96384;1.8967;3.61577;
2.96394;1.89696;3.61142;
2.96404;1.89722;3.61577;
2.96414;1.89747;3.61142;
2.96424;1.89773;3.61577;
2.96434;1.89799;3.61142;
2.96444;1.89825;3.61577;
2.96454;1.89851;3.61142;
2.96464;1.89877;3.61577;
2.96474;1.89903;3.61142;
2.96484;1.89928;3.61577;
2.96494;1.89954;3.61142;
2.96504;1.8998;3.61577;
2.96514;1.90006;3.61142;
2.96524;1.90032;3.61577;
2.96534;1.90058;3.61142;
2.96544;1.90083;3.61577;
2.96554;1.90109;3.61142;
2.96564;1.90135;3.61577;
2.96574;1.90161;3.61142;
2.96584;1.90187;3.61577;
2.96594;1.90213;3.61142;
2.96604;1.90238;3.61577;
2.96614;1.90264;3.61142;
2.96624;1.9029;3.61577;
2.96634;1.90316;3.61142;
2.96644;1.90342;3.61577;
2.96654;1.90368;3.61142;
2.96664;1.90393;3.61577;
2.96674;1.90419;3.61142;
2.96684;1.90445;3.61577;
2.96694;1.90471;3.61142;
2.96704;1.90497;3.61577;
2.96714;1.90522;3.61142;
2.96724;1.90548;3.61577;
2.96734;1.90574;3.61142;
2.96744;1.906;3.61577;
2.96754;1.90626;3.61142;
2.96764;1.90651;3.61577;
2.96774;1.90677;3.61142;
2.96784;1.90703;3.61577;
2.96794;1.90729;3.61142;
2.96804;1.90754;3.61577;
2.96814;1.9078;3.61142;
2.96824;1.90806;3.61577;
2.96834;1.90832;3.61142;
2.96844;1.90858;3.61577;
2.96854;1.90883;3.61142;
2.96864;1.90909;3.61577;
2.96874;1.90935;3.61142;
2.96884;1.90961;3.61577;
2.96894;1.90986;3.61142;
2.96904;1.91012;3.61577;
2.96914;1.91038;3.61142;
2.96924;1.91064;3.61577;
2.96934;1.91089;3.61142;
2.96944;1.91115;3.61577;
2.96954;1.91141;3.61142;
2.96964;1.91167;3.61577;
2.96974;1.91192;3.61142;
2.96984;1.91218;3.61577;
2.96994;1.91244;3.61142;
2.97004;1.9127;3.61577;
2.97014;1.91295;3.61142;
2.97024;1.91321;3.61577;
2.97034;1.91347;3.61142;
2.97044;1.91373;3.61577;
2.97054;1.91398;3.61142;
2.97064;1.91424;3.61577;
2.97074;1.9145;3.61142;
2.97084;1.91475;3.61577;
2.97094;1.91501;3.61142;
2.97104;1.91527;3.61577;
2.97114;1.91553;3.61142;
2.97124;1.91578;3.61577;
2.97134;1.91604;3.61142;
2.97144;1.9163;3.61577;
2.97154;1.91655;3.61142;
2.97164;1.91681;3.61577;
2.97174;1.91707;3.61142;
2.97184;1.91733;3.61577;
2.97194;1.91758;3.61142;
2.97204;1.91784;3.61577;
2.97214;1.9181;3.61142;
2.97224;1.91835;3.61577;
2.97234;1.91861;3.61142;
2.97244;1.91887;3.61577;
2.97254;1.91912;3.61142;
2.97264;1.91938;3.61577;
2.97274;1.91964;3.61142;
2.97284;1.91989;3.61577;
2.97294;1.92015;3.61142;
2.97304;1.92041;3.61577;
2.97314;1.92066;3.61142;
2.97324;1.92092;3.61577;
2.97334;1.92118;3.61142;
2.97344;1.92143;3.61577;
2.97354;1.92169;3.61142;
2.97364;1.92195;3.61577;
2.97374;1.9222;3.61142;
2.97384;1.92246;3.61577;
2.97394;1.92272;3.61142;
2.97404;1.92297;3.61577;
2.97414;1.92323;3.61142;
2.97424;1.92349;3.61577;
2.97434;1.92374;3.61142;
2.97444;1.924;3.61577;
2.97454;1.92426;3.61142;
2.97464;1.92451;3.61577;
2.97474;1.92477;3.61142;
2.97484;1.92502;3.61577;
2.97494;1.92528;3.61142;
2.97504;1.92554;3.61577;
2.97514;1.92579;3.61142;
2.97524;1.92605;3.61577;
2.97534;1.92631;3.61142;
2.97544;1.92656;3.61577;
2.97554;1.92682;3.61142;
2.97564;1.92707;3.61577;
2.97574;1.92733;3.61142;
2.97584;1.92759;3.61577;
2.97594;1.92784;3.61142;
2.97604;1.9281;3.61577;
2.97614;1.92835;3.61142;
2.97624;1.92861;3.61577;
2.97634;1.92887;3.61142;
2.97644;1.92912;3.61577;
2.97654;1.92938;3.61142;
2.97664;1.92963;3.61577;
2.97674;1.92989;3.61142;
2.97684;1.93015;3.61577;
2.97694;1.9304;3.61142;
2.97704;1.93066;3.61577;
2.97714;1.93091;3.61142;
2.97724;1.93117;3.61577;
2.97734;1.93143;3.61142;
2.97744;1.93168;3.61577;
2.97754;1.93194;3.61142;
2.97764;1.93219;3.61577;
2.97774;1.93245;3.61142;
2.97784;1.9327;3.61577;
2.97794;1.93296;3.61142;
2.97804;1.93322;3.61577;
2.97814;1.93347;3.61142;
2.97824;1.93373;3.61577;
2.97834;1.93398;3.61142;
2.97844;1.93424;3.61577;
2.97854;1.93449;3.61142;
2.97864;1.93475;3.61577;
2.97874;1.935;3.61142;
2.97884;1.93526;3.61577;
2.97894;1.93552;3.61142;
2.97904;1.93577;3.61577;
2.97914;1.93603;3.61142;
2.97924;1.93628;3.61577;
2.97934;1.93654;3.61142;
2.97944;1.93679;3.61577;
2.97954;1.93705;3.61142;
2.97964;1.9373;3.61577;
2.97974;1.93756;3.61142;
2.97984;1.93781;3.61577;
2.97994;1.93807;3.61142;
2.98004;1.93832;3.61577;
2.98014;1.93858;3.61142;
2.98024;1.93883;3.61577;
2.98034;1.93909;3.61142;
2.98044;1.93934;3.61577;
2.98054;1.9396;3.61142;
2.98064;1.93985;3.61577;
2.98074;1.94011;3.61142;
2.98084;1.94036;3.61577;
2.98094;1.94062;3.61142;
2.98104;1.94087;3.61577;
2.98114;1.94113;3.61142;
2.98124;1.94138;3.61577;
2.98134;1.94164;3.61142;
2.98144;1.94189;3.61577;
2.98154;1.94215;3.61142;
2.98164;1.9424;3.61577;
2.98174;1.94266;3.61142;
2.98184;1.94291;3.61577;
2.98194;1.94317;3.61142;
2.98204;1.94342;3.61577;
2.98214;1.94368;3.61142;
2.98224;1.94393;3.61577;
2.98234;1.94419;3.61142;
2.98244;1.94444;3.61577;
2.98254;1.9447;3.61142;
2.98264;1.94495;3.61577;
2.98274;1.94521;3.61142;
2.98284;1.94546;3.61577;
2.98294;1.94572;3.61142;
2.98304;1.94597;3.61577;
2.98314;1.94622;3.61142;
2.98324;1.94648;3.61577;
2.98334;1.94673;3.61142;
2.98344;1.94699;3.61577;
2.98354;1.94724;3.61142;
2.98364;1.9475;3.61577;
2.98374;1.94775;3.61142;
2.98384;1.94801;3.61577;
2.98394;1.94826;3.61142;
2.98404;1.94851;3.61577;
2.98414;1.94877;3.61142;
2.98424;1.94902;3.61577;
2.98434;1.94928;3.61142;
2.98444;1.94953;3.61577;
2.98454;1.94979;3.61142;
2.98464;1.95004;3.61577;
2.98474;1.95029;3.61142;
2.98484;1.95055;3.61577;
2.98494;1.9508;3.61142;
2.98504;1.95106;3.61577;
2.98514;1.95131;3.61142;
2.98524;1.95156;3.61577;
2.98534;1.95182;3.61142;
2.98544;1.95207;3.61577;
2.98554;1.95233;3.61142;
2.98564;1.95258;3.61577;
2.98574;1.95283;3.61142;
2.98584;1.95309;3.61577;
2.98594;1.95334;3.61142;
2.98604;1.9536;3.61577;
2.98614;1.95385;3.61142;
2.98624;1.9541;3.61577;
2.98634;1.95436;3.61142;
2.98644;1.95461;3.61577;
2.98654;1.95487;3.61143;
2.98664;1.95512;3.61577;
2.98674;1.95537;3.61143;
2.98684;1.95563;3.61577;
2.98694;1.95588;3.61143;
2.98704;1.95613;3.61577;
2.98714;1.95639;3.61143;
2.98724;1.95664;3.61577;
2.98734;1.9569;3.61143;
2.98744;1.95715;3.61577;
2.98754;1.9574;3.61143;
2.98764;1.95766;3.61577;
2.98774;1.95791;3.61143;
2.98784;1.95816;3.61577;
2.98794;1.95842;3.61143;
2.98804;1.95867;3.61577;
2.98814;1.95892;3.61143;
2.98824;1.95918;3.61577;
2.98834;1.95943;3.61143;
2.98844;1.95968;3.61577;
2.98854;1.95994;3.61143;
2.98864;1.96019;3.61577;
2.98874;1.96044;3.61143;
2.98884;1.9607;3.61577;
2.98894;1.96095;3.61143;
2.98904;1.9612;3.61577;
2.98914;1.96146;3.61143;
2.98924;1.96171;3.61577;
2.98934;1.96196;3.61143;
2.98944;1.96222;3.61577;
2.98954;1.96247;3.61143;
2.98964;1.96272;3.61577;
2.98974;1.96298;3.61143;
2.98984;1.96323;3.61577;
2.98994;1.96348;3.61143;
2.99004;1.96374;3.61577;
2.99014;1.96399;3.61143;
2.99024;1.96424;3.61577;
2.99034;1.9645;3.61143;
2.99044;1.96475;3.61577;
2.99054;1.965;3.61143;
2.99064;1.96525;3.61577;
2.99074;1.96551;3.61143;
2.99084;1.96576;3.61577;
2.99094;1.96601;3.61143;
2.99104;1.96627;3.61577;
2.99114;1.96652;3.61143;
2.99124;1.96677;3.61577;
2.99134;1.96702;3.61143;
2.99144;1.96728;3.61577;
2.99154;1.96753;3.61143;
2.99164;1.96778;3.61577;
2.99174;1.96804;3.61143;
2.99184;1.96829;3.61577;
2.99194;1.96854;3.61143;
2.99204;1.96879;3.61577;
2.99214;1.96905;3.61143;
2.99224;1.9693;3.61577;
2.99234;1.96955;3.61143;
2.99244;1.9698;3.61577;
2.99254;1.97006;3.61143;
2.99264;1.97031;3.61577;
2.99274;1.97056;3.61143;
2.99284;1.97081;3.61577;
2.99294;1.97107;3.61143;
2.99304;1.97132;3.61577;
2.99314;1.97157;3.61143;
2.99324;1.97182;3.61577;
2.99334;1.97208;3.61143;
2.99344;1.97233;3.61577;
2.99354;1.97258;3.61143;
2.99364;1.97283;3.61577;
2.99374;1.97308;3.61143;
2.99384;1.97334;3.61577;
2.99394;1.97359;3.61143;
2.99404;1.97384;3.61577;
2.99414;1.97409;3.61143;
2.99424;1.97435;3.61577;
2.99434;1.9746;3.61143;
2.99444;1.97485;3.61577;
2.99454;1.9751;3.61143;
2.99464;1.97535;3.61577;
2.99474;1.97561;3.61143;
2.99484;1.97586;3.61577;
2.99494;1.97611;3.61143;
2.99504;1.97636;3.61577;
2.99514;1.97661;3.61143;
2.99524;1.97687;3.61577;
2.99534;1.97712;3.61143;
2.99544;1.97737;3.61577;
2.99554;1.97762;3.61143;
2.99564;1.97787;3.61577;
2.99574;1.97813;3.61143;
2.99584;1.97838;3.61577;
2.99594;1.97863;3.61143;
2.99604;1.97888;3.61577;
2.99614;1.97913;3.61143;
2.99624;1.97939;3.61577;
2.99634;1.97964;3.61143;
2.99644;1.97989;3.61577;
2.99654;1.98014;3.61143;
2.99664;1.98039;3.61577;
2.99674;1.98064;3.61143;
2.99684;1.9809;3.61577;
2.99694;1.98115;3.61143;
2.99704;1.9814;3.61577;
2.99714;1.98165;3.61143;
2.99724;1.9819;3.61577;
2.99734;1.98215;3.61143;
2.99744;1.9824;3.61577;
2.99754;1.98266;3.61143;
2.99764;1.98291;3.61577;
2.99774;1.98316;3.61143;
2.99784;1.98341;3.61577;
2.99794;1.98366;3.61143;
2.99804;1.98391;3.61577;
2.99814;1.98416;3.61143;
2.99824;1.98442;3.61577;
2.99834;1.98467;3.61143;
2.99844;1.98492;3.61577;
2.99854;1.98517;3.61143;
2.99864;1.98542;3.61577;
2.99874;1.98567;3.61143;
2.99884;1.98592;3.61577;
2.99894;1.98617;3.61143;
2.99904;1.98643;3.61577;
2.99914;1.98668;3.61143;
2.99924;1.98693;3.61577;
2.99934;1.98718;3.61143;
2.99944;1.98743;3.61577;
2.99954;1.98768;3.61143;
2.99964;1.98793;3.61577;
2.99974;1.98818;3.61143;
2.99984;1.98843;3.61577;
2.99994;1.98869;3.61143;
3.00004;1.98894;3.61577;
3.00014;1.98919;3.61143;
3.00024;1.98944;3.61577;
3.00034;1.98969;3.61143;
3.00044;1.98994;3.61577;
3.00054;1.99019;3.61143;
3.00064;1.99044;3.61577;
3.00074;1.99069;3.61143;
3.00084;1.99094;3.61577;
3.00094;1.99119;3.61143;
3.00104;1.99144;3.61577;
3.00114;1.9917;3.61143;
3.00124;1.99195;3.61577;
3.00134;1.9922;3.61143;
3.00144;1.99245;3.61577;
3.00154;1.9927;3.61143;
3.00164;1.99295;3.61577;
3.00174;1.9932;3.61143;
3.00184;1.99345;3.61577;
3.00194;1.9937;3.61143;
3.00204;1.99395;3.61577;
3.00214;1.9942;3.61143;
3.00224;1.99445;3.61577;
3.00234;1.9947;3.61143;
3.00244;1.99495;3.61577;
3.00254;1.9952;3.61143;
3.00264;1.99545;3.61577;
3.00274;1.9957;3.61143;
3.00284;1.99595;3.61577;
3.00294;1.9962;3.61143;
3.00304;1.99646;3.61577;
3.00314;1.99671;3.61143;
3.00324;1.99696;3.61577;
3.00334;1.99721;3.61143;
3.00344;1.99746;3.61577;
3.00354;1.99771;3.61143;
3.00364;1.99796;3.61577;
3.00374;1.99821;3.61143;
3.00384;1.99846;3.61577;
3.00394;1.99871;3.61143;
3.00404;1.99896;3.61577;
3.00414;1.99921;3.61143;
3.00424;1.99946;3.61577;
3.00434;1.99971;3.61143;
3.00444;1.99996;3.61577;
3.00454;2.00021;3.61143;
3.00464;2.00046;3.61577;
3.00474;2.00071;3.61143;
3.00484;2.00096;3.61577;
3.00494;2.00121;3.61143;
3.00504;2.00146;3.61577;
3.00514;2.00171;3.61143;
3.00524;2.00196;3.61577;
