time;V(/VCAP);V(/VOUT);
0.274702;2.85281;3.61573;
0.274802;2.85311;3.61146;
0.274902;2.85342;3.61573;
0.275002;2.85373;3.61146;
0.275102;2.85403;3.61573;
0.275202;2.85434;3.61146;
0.275302;2.85465;3.61573;
0.275402;2.85495;3.61146;
0.275502;2.85526;3.61573;
0.275602;2.85556;3.61146;
0.275702;2.85587;3.61573;
0.275802;2.85618;3.61146;
0.275902;2.85648;3.61573;
0.276002;2.85679;3.61146;
0.276102;2.8571;3.61573;
0.276202;2.8574;3.61146;
0.276302;2.85771;3.61573;
0.276402;2.85801;3.61146;
0.276502;2.85832;3.61573;
0.276602;2.85863;3.61146;
0.276702;2.85893;3.61573;
0.276802;2.85924;3.61146;
0.276902;2.85954;3.61573;
0.277002;2.85985;3.61146;
0.277102;2.86015;3.61573;
0.277202;2.86046;3.61146;
0.277302;2.86077;3.61573;
0.277402;2.86107;3.61146;
0.277502;2.86138;3.61573;
0.277602;2.86168;3.61146;
0.277702;2.86199;3.61573;
0.277802;2.86229;3.61146;
0.277902;2.8626;3.61573;
0.278002;2.8629;3.61146;
0.278102;2.86321;3.61573;
0.278202;2.86351;3.61146;
0.278302;2.86382;3.61573;
0.278402;2.86412;3.61146;
0.278502;2.86443;3.61573;
0.278602;2.86473;3.61146;
0.278702;2.86504;3.61573;
0.278802;2.86534;3.61146;
0.278902;2.86565;3.61573;
0.279002;2.86595;3.61146;
0.279102;2.86626;3.61573;
0.279202;2.86656;3.61146;
0.279302;2.86687;3.61573;
0.279402;2.86717;3.61146;
0.279502;2.86748;3.61573;
0.279602;2.86778;3.61146;
0.279702;2.86809;3.61573;
0.279802;2.86839;3.61146;
0.279902;2.8687;3.61573;
0.280002;2.869;3.61146;
0.280102;2.86931;3.61573;
0.280202;2.86961;3.61146;
0.280302;2.86991;3.61573;
0.280402;2.87022;3.61146;
0.280502;2.87052;3.61573;
0.280602;2.87083;3.61146;
0.280702;2.87113;3.61573;
0.280802;2.87143;3.61146;
0.280902;2.87174;3.61573;
0.281002;2.87204;3.61146;
0.281102;2.87235;3.61573;
0.281202;2.87265;3.61146;
0.281302;2.87295;3.61573;
0.281402;2.87326;3.61146;
0.281502;2.87356;3.61573;
0.281602;2.87387;3.61146;
0.281702;2.87417;3.61573;
0.281802;2.87447;3.61146;
0.281902;2.87478;3.61573;
0.282002;2.87508;3.61146;
0.282102;2.87538;3.61573;
0.282202;2.87569;3.61146;
0.282302;2.87599;3.61573;
0.282402;2.87629;3.61146;
0.282502;2.8766;3.61573;
0.282602;2.8769;3.61146;
0.282702;2.8772;3.61573;
0.282802;2.87751;3.61146;
0.282902;2.87781;3.61573;
0.283002;2.87811;3.61146;
0.283102;2.87842;3.61573;
0.283202;2.87872;3.61146;
0.283302;2.87902;3.61573;
0.283402;2.87933;3.61146;
0.283502;2.87963;3.61573;
0.283602;2.87993;3.61147;
0.283702;2.88023;3.61573;
0.283802;2.88054;3.61147;
0.283902;2.88084;3.61573;
0.284002;2.88114;3.61147;
0.284102;2.88145;3.61573;
0.284202;2.88175;3.61147;
0.284302;2.88205;3.61573;
0.284402;2.88235;3.61147;
0.284502;2.88266;3.61573;
0.284602;2.88296;3.61147;
0.284702;2.88326;3.61573;
0.284802;2.88356;3.61147;
0.284902;2.88386;3.61573;
0.285002;2.88417;3.61147;
0.285102;2.88447;3.61573;
0.285202;2.88477;3.61147;
0.285302;2.88507;3.61573;
0.285402;2.88538;3.61147;
0.285502;2.88568;3.61573;
0.285602;2.88598;3.61147;
0.285702;2.88628;3.61573;
0.285802;2.88658;3.61147;
0.285902;2.88689;3.61573;
0.286002;2.88719;3.61147;
0.286102;2.88749;3.61573;
0.286202;2.88779;3.61147;
0.286302;2.88809;3.61573;
0.286402;2.88839;3.61147;
0.286502;2.8887;3.61573;
0.286602;2.889;3.61147;
0.286702;2.8893;3.61573;
0.286802;2.8896;3.61147;
0.286902;2.8899;3.61573;
0.287002;2.8902;3.61147;
0.287102;2.8905;3.61573;
0.287202;2.89081;3.61147;
0.287302;2.89111;3.61573;
0.287402;2.89141;3.61147;
0.287502;2.89171;3.61573;
0.287602;2.89201;3.61147;
0.287702;2.89231;3.61573;
0.287802;2.89261;3.61147;
0.287902;2.89291;3.61573;
0.288002;2.89322;3.61147;
0.288102;2.89352;3.61573;
0.288202;2.89382;3.61147;
0.288302;2.89412;3.61573;
0.288402;2.89442;3.61147;
0.288502;2.89472;3.61573;
0.288602;2.89502;3.61147;
0.288702;2.89532;3.61573;
0.288802;2.89562;3.61147;
0.288902;2.89592;3.61573;
0.289002;2.89622;3.61147;
0.289102;2.89652;3.61573;
0.289202;2.89682;3.61147;
0.289302;2.89712;3.61573;
0.289402;2.89742;3.61147;
0.289502;2.89772;3.61573;
0.289602;2.89802;3.61147;
0.289702;2.89833;3.61573;
0.289802;2.89863;3.61147;
0.289902;2.89893;3.61573;
0.290002;2.89923;3.61147;
0.290102;2.89953;3.61573;
0.290202;2.89983;3.61147;
0.290302;2.90013;3.61573;
0.290402;2.90043;3.61147;
0.290502;2.90073;3.61573;
0.290602;2.90103;3.61147;
0.290702;2.90133;3.61573;
0.290802;2.90162;3.61147;
0.290902;2.90192;3.61573;
0.291002;2.90222;3.61147;
0.291102;2.90252;3.61573;
0.291202;2.90282;3.61147;
0.291302;2.90312;3.61573;
0.291402;2.90342;3.61147;
0.291502;2.90372;3.61573;
0.291602;2.90402;3.61147;
0.291702;2.90432;3.61573;
0.291802;2.90462;3.61147;
0.291902;2.90492;3.61573;
0.292002;2.90522;3.61147;
0.292102;2.90552;3.61573;
0.292202;2.90582;3.61147;
0.292302;2.90612;3.61573;
0.292402;2.90642;3.61147;
0.292502;2.90671;3.61573;
0.292602;2.90701;3.61147;
0.292702;2.90731;3.61573;
0.292802;2.90761;3.61147;
0.292902;2.90791;3.61573;
0.293002;2.90821;3.61147;
0.293102;2.90851;3.61573;
0.293202;2.90881;3.61147;
0.293302;2.90911;3.61573;
0.293402;2.9094;3.61147;
0.293502;2.9097;3.61573;
0.293602;2.91;3.61147;
0.293702;2.9103;3.61573;
0.293802;2.9106;3.61147;
0.293902;2.9109;3.61573;
0.294002;2.91119;3.61147;
0.294102;2.91149;3.61573;
0.294202;2.91179;3.61147;
0.294302;2.91209;3.61573;
0.294402;2.91239;3.61147;
0.294502;2.91269;3.61573;
0.294602;2.91298;3.61147;
0.294702;2.91328;3.61573;
0.294802;2.91358;3.61147;
0.294902;2.91388;3.61573;
0.295002;2.91418;3.61147;
0.295102;2.91447;3.61573;
0.295202;2.91477;3.61147;
0.295302;2.91507;3.61572;
0.295402;2.91537;3.61147;
0.295502;2.91567;3.61572;
0.295602;2.91596;3.61147;
0.295702;2.91626;3.61572;
0.295802;2.91656;3.61147;
0.295902;2.91686;3.61572;
0.296002;2.91715;3.61147;
0.296102;2.91745;3.61572;
0.296202;2.91775;3.61147;
0.296302;2.91805;3.61572;
0.296402;2.91834;3.61147;
0.296502;2.91864;3.61572;
0.296602;2.91894;3.61147;
0.296702;2.91924;3.61572;
0.296802;2.91953;3.61147;
0.296902;2.91983;3.61572;
0.297002;2.92013;3.61147;
0.297102;2.92042;3.61572;
0.297202;2.92072;3.61147;
0.297302;2.92102;3.61572;
0.297402;2.92132;3.61147;
0.297502;2.92161;3.61572;
0.297602;2.92191;3.61147;
0.297702;2.92221;3.61572;
0.297802;2.9225;3.61147;
0.297902;2.9228;3.61572;
0.298002;2.9231;3.61147;
0.298102;2.92339;3.61572;
0.298202;2.92369;3.61147;
0.298302;2.92399;3.61572;
0.298402;2.92428;3.61147;
0.298502;2.92458;3.61572;
0.298602;2.92488;3.61147;
0.298702;2.92517;3.61572;
0.298802;2.92547;3.61147;
0.298902;2.92576;3.61572;
0.299002;2.92606;3.61147;
0.299102;2.92636;3.61572;
0.299202;2.92665;3.61147;
0.299302;2.92695;3.61572;
0.299402;2.92725;3.61147;
0.299502;2.92754;3.61572;
0.299602;2.92784;3.61147;
0.299702;2.92813;3.61572;
0.299802;2.92843;3.61147;
0.299902;2.92873;3.61572;
0.300002;2.92902;3.61147;
0.300102;2.92932;3.61572;
0.300202;2.92961;3.61147;
0.300302;2.92991;3.61572;
0.300402;2.9302;3.61147;
0.300502;2.9305;3.61572;
0.300602;2.9308;3.61147;
0.300702;2.93109;3.61572;
0.300802;2.93139;3.61147;
0.300902;2.93168;3.61572;
0.301002;2.93198;3.61147;
0.301102;2.93227;3.61572;
0.301202;2.93257;3.61147;
0.301302;2.93286;3.61572;
0.301402;2.93316;3.61147;
0.301502;2.93345;3.61572;
0.301602;2.93375;3.61147;
0.301702;2.93404;3.61572;
0.301802;2.93434;3.61147;
0.301902;2.93463;3.61572;
0.302002;2.93493;3.61147;
0.302102;2.93522;3.61572;
0.302202;2.93552;3.61147;
0.302302;2.93581;3.61572;
0.302402;2.93611;3.61147;
0.302502;2.9364;3.61572;
0.302602;2.9367;3.61147;
0.302702;2.93699;3.61572;
0.302802;2.93729;3.61147;
0.302902;2.93758;3.61572;
0.303002;2.93788;3.61147;
0.303102;2.93817;3.61572;
0.303202;2.93847;3.61147;
0.303302;2.93876;3.61572;
0.303402;2.93905;3.61147;
0.303502;2.93935;3.61572;
0.303602;2.93964;3.61147;
0.303702;2.93994;3.61572;
0.303802;2.94023;3.61147;
0.303902;2.94053;3.61572;
0.304002;2.94082;3.61147;
0.304102;2.94111;3.61572;
0.304202;2.94141;3.61147;
0.304302;2.9417;3.61572;
0.304402;2.942;3.61147;
0.304502;2.94229;3.61572;
0.304602;2.94258;3.61147;
0.304702;2.94288;3.61572;
0.304802;2.94317;3.61147;
0.304902;2.94347;3.61572;
0.305002;2.94376;3.61147;
0.305102;2.94405;3.61572;
0.305202;2.94435;3.61147;
0.305302;2.94464;3.61572;
0.305402;2.94493;3.61147;
0.305502;2.94523;3.61572;
0.305602;2.94552;3.61147;
0.305702;2.94581;3.61572;
0.305802;2.94611;3.61147;
0.305902;2.9464;3.61572;
0.306002;2.94669;3.61147;
0.306102;2.94699;3.61572;
0.306202;2.94728;3.61147;
0.306302;2.94757;3.61572;
0.306402;2.94787;3.61147;
0.306502;2.94816;3.61572;
0.306602;2.94845;3.61147;
0.306702;2.94875;3.61572;
0.306802;2.94904;3.61147;
0.306902;2.94933;3.61572;
0.307002;2.94963;3.61147;
0.307102;2.94992;3.61572;
0.307202;2.95021;3.61147;
0.307302;2.9505;3.61572;
0.307402;2.9508;3.61147;
0.307502;2.95109;3.61572;
0.307602;2.95138;3.61147;
0.307702;2.95167;3.61572;
0.307802;2.95197;3.61148;
0.307902;2.95226;3.61572;
0.308002;2.95255;3.61148;
0.308102;2.95284;3.61572;
0.308202;2.95314;3.61148;
0.308302;2.95343;3.61572;
0.308402;2.95372;3.61148;
0.308502;2.95401;3.61572;
0.308602;2.95431;3.61148;
0.308702;2.9546;3.61572;
0.308802;2.95489;3.61148;
0.308902;2.95518;3.61572;
0.309002;2.95547;3.61148;
0.309102;2.95577;3.61572;
0.309202;2.95606;3.61148;
0.309302;2.95635;3.61572;
0.309402;2.95664;3.61148;
0.309502;2.95693;3.61572;
0.309602;2.95723;3.61148;
0.309702;2.95752;3.61572;
0.309802;2.95781;3.61148;
0.309902;2.9581;3.61572;
0.310002;2.95839;3.61148;
0.310102;2.95868;3.61572;
0.310202;2.95898;3.61148;
0.310302;2.95927;3.61572;
0.310402;2.95956;3.61148;
0.310502;2.95985;3.61572;
0.310602;2.96014;3.61148;
0.310702;2.96043;3.61572;
0.310802;2.96072;3.61148;
0.310902;2.96102;3.61572;
0.311002;2.96131;3.61148;
0.311102;2.9616;3.61572;
0.311202;2.96189;3.61148;
0.311302;2.96218;3.61572;
0.311402;2.96247;3.61148;
0.311502;2.96276;3.61572;
0.311602;2.96305;3.61148;
0.311702;2.96334;3.61572;
0.311802;2.96364;3.61148;
0.311902;2.96393;3.61572;
0.312002;2.96422;3.61148;
0.312102;2.96451;3.61572;
0.312202;2.9648;3.61148;
0.312302;2.96509;3.61572;
0.312402;2.96538;3.61148;
0.312502;2.96567;3.61572;
0.312602;2.96596;3.61148;
0.312702;2.96625;3.61572;
0.312802;2.96654;3.61148;
0.312902;2.96683;3.61572;
0.313002;2.96712;3.61148;
0.313102;2.96741;3.61572;
0.313202;2.9677;3.61148;
0.313302;2.96799;3.61572;
0.313402;2.96828;3.61148;
0.313502;2.96857;3.61572;
0.313602;2.96886;3.61148;
0.313702;2.96915;3.61572;
0.313802;2.96944;3.61148;
0.313902;2.96974;3.61572;
0.314002;2.97002;3.61148;
0.314102;2.97031;3.61572;
0.314202;2.9706;3.61148;
0.314302;2.97089;3.61572;
0.314402;2.97118;3.61148;
0.314502;2.97147;3.61572;
0.314602;2.97176;3.61148;
0.314702;2.97205;3.61572;
0.314802;2.97234;3.61148;
0.314902;2.97263;3.61572;
0.315002;2.97292;3.61148;
0.315102;2.97321;3.61572;
0.315202;2.9735;3.61148;
0.315302;2.97379;3.61572;
0.315402;2.97408;3.61148;
0.315502;2.97437;3.61572;
0.315602;2.97466;3.61148;
0.315702;2.97495;3.61572;
0.315802;2.97524;3.61148;
0.315902;2.97553;3.61572;
0.316002;2.97582;3.61148;
0.316102;2.97611;3.61572;
0.316202;2.97639;3.61148;
0.316302;2.97668;3.61572;
0.316402;2.97697;3.61148;
0.316502;2.97726;3.61572;
0.316602;2.97755;3.61148;
0.316702;2.97784;3.61572;
0.316802;2.97813;3.61148;
0.316902;2.97842;3.61572;
0.317002;2.97871;3.61148;
0.317102;2.97899;3.61572;
0.317202;2.97928;3.61148;
0.317302;2.97957;3.61572;
0.317402;2.97986;3.61148;
0.317502;2.98015;3.61572;
0.317602;2.98044;3.61148;
0.317702;2.98073;3.61572;
0.317802;2.98101;3.61148;
0.317902;2.9813;3.61572;
0.318002;2.98159;3.61148;
0.318102;2.98188;3.61572;
0.318202;2.98217;3.61148;
0.318302;2.98246;3.61572;
0.318402;2.98274;3.61148;
0.318502;2.98303;3.61572;
0.318602;2.98332;3.61148;
0.318702;2.98361;3.61572;
0.318802;2.9839;3.61148;
0.318902;2.98418;3.61572;
0.319002;2.98447;3.61148;
0.319102;2.98476;3.61572;
0.319202;2.98505;3.61148;
0.319302;2.98533;3.61572;
0.319402;2.98562;3.61148;
0.319502;2.98591;3.61572;
0.319602;2.9862;3.61148;
0.319702;2.98649;3.61572;
0.319802;2.98677;3.61148;
0.319902;2.98706;3.61572;
0.320002;2.98735;3.61148;
0.320102;2.98764;3.61572;
0.320202;2.98792;3.61148;
0.320302;2.98821;3.61572;
0.320402;2.9885;3.61148;
0.320502;2.98879;3.61571;
0.320602;2.98907;3.61148;
0.320702;2.98936;3.61571;
0.320802;2.98965;3.61148;
0.320902;2.98993;3.61571;
0.321002;2.99022;3.61148;
0.321102;2.99051;3.61571;
0.321202;2.9908;3.61148;
0.321302;2.99108;3.61571;
0.321402;2.99137;3.61148;
0.321502;2.99166;3.61571;
0.321602;2.99194;3.61148;
0.321702;2.99223;3.61571;
0.321802;2.99252;3.61148;
0.321902;2.9928;3.61571;
0.322002;2.99309;3.61148;
0.322102;2.99338;3.61571;
0.322202;2.99366;3.61148;
0.322302;2.99395;3.61571;
0.322402;2.99424;3.61148;
0.322502;2.99452;3.61571;
0.322602;2.99481;3.61148;
0.322702;2.9951;3.61571;
0.322802;2.99538;3.61148;
0.322902;2.99567;3.61571;
0.323002;2.99595;3.61148;
0.323102;2.99624;3.61571;
0.323202;2.99653;3.61148;
0.323302;2.99681;3.61571;
0.323402;2.9971;3.61148;
0.323502;2.99738;3.61571;
0.323602;2.99767;3.61148;
0.323702;2.99796;3.61571;
0.323802;2.99824;3.61148;
0.323902;2.99853;3.61571;
0.324002;2.99881;3.61148;
0.324102;2.9991;3.61571;
0.324202;2.99939;3.61148;
0.324302;2.99967;3.61571;
0.324402;2.99996;3.61148;
0.324502;3.00024;3.61571;
0.324602;3.00053;3.61148;
0.324702;3.00081;3.61571;
0.324802;3.0011;3.61148;
0.324902;3.00139;3.61571;
0.325002;3.00167;3.61148;
0.325102;3.00196;3.61571;
0.325202;3.00224;3.61148;
0.325302;3.00253;3.61571;
0.325402;3.00281;3.61148;
0.325502;3.0031;3.61571;
0.325602;3.00338;3.61148;
0.325702;3.00367;3.61571;
0.325802;3.00395;3.61148;
0.325902;3.00424;3.61571;
0.326002;3.00452;3.61148;
0.326102;3.00481;3.61571;
0.326202;3.00509;3.61148;
0.326302;3.00538;3.61571;
0.326402;3.00566;3.61148;
0.326502;3.00595;3.61571;
0.326602;3.00623;3.61148;
0.326702;3.00652;3.61571;
0.326802;3.0068;3.61148;
0.326902;3.00709;3.61571;
0.327002;3.00737;3.61148;
0.327102;3.00766;3.61571;
0.327202;3.00794;3.61148;
0.327302;3.00823;3.61571;
0.327402;3.00851;3.61148;
0.327502;3.00879;3.61571;
0.327602;3.00908;3.61148;
0.327702;3.00936;3.61571;
0.327802;3.00965;3.61148;
0.327902;3.00993;3.61571;
0.328002;3.01022;3.61148;
0.328102;3.0105;3.61571;
0.328202;3.01078;3.61148;
0.328302;3.01107;3.61571;
0.328402;3.01135;3.61148;
0.328502;3.01164;3.61571;
0.328602;3.01192;3.61148;
0.328702;3.0122;3.61571;
0.328802;3.01249;3.61148;
0.328902;3.01277;3.61571;
0.329002;3.01306;3.61148;
0.329102;3.01334;3.61571;
0.329202;3.01362;3.61148;
0.329302;3.01391;3.61571;
0.329402;3.01419;3.61148;
0.329502;3.01447;3.61571;
0.329602;3.01476;3.61148;
0.329702;3.01504;3.61571;
0.329802;3.01532;3.61148;
0.329902;3.01561;3.61571;
0.330002;3.01589;3.61148;
0.330102;3.01617;3.61571;
0.330202;3.01646;3.61148;
0.330302;3.01674;3.61571;
0.330402;3.01702;3.61148;
0.330502;3.01731;3.61571;
0.330602;3.01759;3.61148;
0.330702;3.01787;3.61571;
0.330802;3.01816;3.61148;
0.330902;3.01844;3.61571;
0.331002;3.01872;3.61148;
0.331102;3.01901;3.61571;
0.331202;3.01929;3.61148;
0.331302;3.01957;3.61571;
0.331402;3.01986;3.61148;
0.331502;3.02014;3.61571;
0.331602;3.02042;3.61148;
0.331702;3.0207;3.61571;
0.331802;3.02099;3.61149;
0.331902;3.02127;3.61571;
0.332002;3.02155;3.61149;
0.332102;3.02183;3.61571;
0.332202;3.02212;3.61149;
0.332302;3.0224;3.61571;
0.332402;3.02268;3.61149;
0.332502;3.02296;3.61571;
0.332602;3.02325;3.61149;
0.332702;3.02353;3.61571;
0.332802;3.02381;3.61149;
0.332902;3.02409;3.61571;
0.333002;3.02438;3.61149;
0.333102;3.02466;3.61571;
0.333202;3.02494;3.61149;
0.333302;3.02522;3.61571;
0.333402;3.0255;3.61149;
0.333502;3.02579;3.61571;
0.333602;3.02607;3.61149;
0.333702;3.02635;3.61571;
0.333802;3.02663;3.61149;
0.333902;3.02691;3.61571;
0.334002;3.02719;3.61149;
0.334102;3.02748;3.61571;
0.334202;3.02776;3.61149;
0.334302;3.02804;3.61571;
0.334402;3.02832;3.61149;
0.334502;3.0286;3.61571;
0.334602;3.02888;3.61149;
0.334702;3.02917;3.61571;
0.334802;3.02945;3.61149;
0.334902;3.02973;3.61571;
0.335002;3.03001;3.61149;
0.335102;3.03029;3.61571;
0.335202;3.03057;3.61149;
0.335302;3.03085;3.61571;
0.335402;3.03114;3.61149;
0.335502;3.03142;3.61571;
0.335602;3.0317;3.61149;
0.335702;3.03198;3.61571;
0.335802;3.03226;3.61149;
0.335902;3.03254;3.61571;
0.336002;3.03282;3.61149;
0.336102;3.0331;3.61571;
0.336202;3.03338;3.61149;
0.336302;3.03367;3.61571;
0.336402;3.03395;3.61149;
0.336502;3.03423;3.61571;
0.336602;3.03451;3.61149;
0.336702;3.03479;3.61571;
0.336802;3.03507;3.61149;
0.336902;3.03535;3.61571;
0.337002;3.03563;3.61149;
0.337102;3.03591;3.61571;
0.337202;3.03619;3.61149;
0.337302;3.03647;3.61571;
0.337402;3.03675;3.61149;
0.337502;3.03703;3.61571;
0.337602;3.03731;3.61149;
0.337702;3.03759;3.61571;
0.337802;3.03787;3.61149;
0.337902;3.03815;3.61571;
0.338002;3.03843;3.61149;
0.338102;3.03871;3.61571;
0.338202;3.03899;3.61149;
0.338302;3.03927;3.61571;
0.338402;3.03955;3.61149;
0.338502;3.03983;3.61571;
0.338602;3.04011;3.61149;
0.338702;3.04039;3.61571;
0.338802;3.04067;3.61149;
0.338902;3.04095;3.61571;
0.339002;3.04123;3.61149;
0.339102;3.04151;3.61571;
0.339202;3.04179;3.61149;
0.339302;3.04207;3.61571;
0.339402;3.04235;3.61149;
0.339502;3.04263;3.61571;
0.339602;3.04291;3.61149;
0.339702;3.04319;3.61571;
0.339802;3.04347;3.61149;
0.339902;3.04375;3.61571;
0.340002;3.04403;3.61149;
0.340102;3.04431;3.61571;
0.340202;3.04459;3.61149;
0.340302;3.04487;3.61571;
0.340402;3.04515;3.61149;
0.340502;3.04543;3.61571;
0.340602;3.0457;3.61149;
0.340702;3.04598;3.61571;
0.340802;3.04626;3.61149;
0.340902;3.04654;3.61571;
0.341002;3.04682;3.61149;
0.341102;3.0471;3.61571;
0.341202;3.04738;3.61149;
0.341302;3.04766;3.61571;
0.341402;3.04794;3.61149;
0.341502;3.04821;3.61571;
0.341602;3.04849;3.61149;
0.341702;3.04877;3.61571;
0.341802;3.04905;3.61149;
0.341902;3.04933;3.61571;
0.342002;3.04961;3.61149;
0.342102;3.04989;3.61571;
0.342202;3.05017;3.61149;
0.342302;3.05044;3.61571;
0.342402;3.05072;3.61149;
0.342502;3.051;3.61571;
0.342602;3.05128;3.61149;
0.342702;3.05156;3.61571;
0.342802;3.05184;3.61149;
0.342902;3.05211;3.61571;
0.343002;3.05239;3.61149;
0.343102;3.05267;3.61571;
0.343202;3.05295;3.61149;
0.343302;3.05323;3.61571;
0.343402;3.0535;3.61149;
0.343502;3.05378;3.61571;
0.343602;3.05406;3.61149;
0.343702;3.05434;3.61571;
0.343802;3.05462;3.61149;
0.343902;3.05489;3.61571;
0.344002;3.05517;3.61149;
0.344102;3.05545;3.61571;
0.344202;3.05573;3.61149;
0.344302;3.056;3.61571;
0.344402;3.05628;3.61149;
0.344502;3.05656;3.61571;
0.344602;3.05684;3.61149;
0.344702;3.05711;3.61571;
0.344802;3.05739;3.61149;
0.344902;3.05767;3.61571;
0.345002;3.05795;3.61149;
0.345102;3.05822;3.61571;
0.345202;3.0585;3.61149;
0.345302;3.05878;3.61571;
0.345402;3.05906;3.61149;
0.345502;3.05933;3.61571;
0.345602;3.05961;3.61149;
0.345702;3.05989;3.6157;
0.345802;3.06016;3.61149;
0.345902;3.06044;3.6157;
0.346002;3.06072;3.61149;
0.346102;3.061;3.6157;
0.346202;3.06127;3.61149;
0.346302;3.06155;3.6157;
0.346402;3.06183;3.61149;
0.346502;3.0621;3.6157;
0.346602;3.06238;3.61149;
0.346702;3.06266;3.6157;
0.346802;3.06293;3.61149;
0.346902;3.06321;3.6157;
0.347002;3.06349;3.61149;
0.347102;3.06376;3.6157;
0.347202;3.06404;3.61149;
0.347302;3.06432;3.6157;
0.347402;3.06459;3.61149;
0.347502;3.06487;3.6157;
0.347602;3.06515;3.61149;
0.347702;3.06542;3.6157;
0.347802;3.0657;3.61149;
0.347902;3.06597;3.6157;
0.348002;3.06625;3.61149;
0.348102;3.06653;3.6157;
0.348202;3.0668;3.61149;
0.348302;3.06708;3.6157;
0.348402;3.06735;3.61149;
0.348502;3.06763;3.6157;
0.348602;3.06791;3.61149;
0.348702;3.06818;3.6157;
0.348802;3.06846;3.61149;
0.348902;3.06873;3.6157;
0.349002;3.06901;3.61149;
0.349102;3.06929;3.6157;
0.349202;3.06956;3.61149;
0.349302;3.06984;3.6157;
0.349402;3.07011;3.61149;
0.349502;3.07039;3.6157;
0.349602;3.07066;3.61149;
0.349702;3.07094;3.6157;
0.349802;3.07122;3.61149;
0.349902;3.07149;3.6157;
0.350002;3.07177;3.61149;
0.350102;3.07204;3.6157;
0.350202;3.07232;3.61149;
0.350302;3.07259;3.6157;
0.350402;3.07287;3.61149;
0.350502;3.07314;3.6157;
0.350602;3.07342;3.61149;
0.350702;3.07369;3.6157;
0.350802;3.07397;3.61149;
0.350902;3.07424;3.6157;
0.351002;3.07452;3.61149;
0.351102;3.07479;3.6157;
0.351202;3.07507;3.61149;
0.351302;3.07534;3.6157;
0.351402;3.07562;3.61149;
0.351502;3.07589;3.6157;
0.351602;3.07617;3.61149;
0.351702;3.07644;3.6157;
0.351802;3.07672;3.61149;
0.351902;3.07699;3.6157;
0.352002;3.07727;3.61149;
0.352102;3.07754;3.6157;
0.352202;3.07781;3.61149;
0.352302;3.07809;3.6157;
0.352402;3.07836;3.61149;
0.352502;3.07864;3.6157;
0.352602;3.07891;3.61149;
0.352702;3.07919;3.6157;
0.352802;3.07946;3.61149;
0.352902;3.07974;3.6157;
0.353002;3.08001;3.61149;
0.353102;3.08028;3.6157;
0.353202;3.08056;3.61149;
0.353302;3.08083;3.6157;
0.353402;3.08111;3.61149;
0.353502;3.08138;3.6157;
0.353602;3.08165;3.61149;
0.353702;3.08193;3.6157;
0.353802;3.0822;3.61149;
0.353902;3.08248;3.6157;
0.354002;3.08275;3.61149;
0.354102;3.08302;3.6157;
0.354202;3.0833;3.61149;
0.354302;3.08357;3.6157;
0.354402;3.08384;3.61149;
0.354502;3.08412;3.6157;
0.354602;3.08439;3.61149;
0.354702;3.08467;3.6157;
0.354802;3.08494;3.61149;
0.354902;3.08521;3.6157;
0.355002;3.08549;3.61149;
0.355102;3.08576;3.6157;
0.355202;3.08603;3.61149;
0.355302;3.08631;3.6157;
0.355402;3.08658;3.61149;
0.355502;3.08685;3.6157;
0.355602;3.08713;3.61149;
0.355702;3.0874;3.6157;
0.355802;3.08767;3.61149;
0.355902;3.08795;3.6157;
0.356002;3.08822;3.6115;
0.356102;3.08849;3.6157;
0.356202;3.08876;3.6115;
0.356302;3.08904;3.6157;
0.356402;3.08931;3.6115;
0.356502;3.08958;3.6157;
0.356602;3.08986;3.6115;
0.356702;3.09013;3.6157;
0.356802;3.0904;3.6115;
0.356902;3.09067;3.6157;
0.357002;3.09095;3.6115;
0.357102;3.09122;3.6157;
0.357202;3.09149;3.6115;
0.357302;3.09176;3.6157;
0.357402;3.09204;3.6115;
0.357502;3.09231;3.6157;
0.357602;3.09258;3.6115;
0.357702;3.09285;3.6157;
0.357802;3.09313;3.6115;
0.357902;3.0934;3.6157;
0.358002;3.09367;3.6115;
0.358102;3.09394;3.6157;
0.358202;3.09422;3.6115;
0.358302;3.09449;3.6157;
0.358402;3.09476;3.6115;
0.358502;3.09503;3.6157;
0.358602;3.0953;3.6115;
0.358702;3.09558;3.6157;
0.358802;3.09585;3.6115;
0.358902;3.09612;3.6157;
0.359002;3.09639;3.6115;
0.359102;3.09666;3.6157;
0.359202;3.09694;3.6115;
0.359302;3.09721;3.6157;
0.359402;3.09748;3.6115;
0.359502;3.09775;3.6157;
0.359602;3.09802;3.6115;
0.359702;3.09829;3.6157;
0.359802;3.09857;3.6115;
0.359902;3.09884;3.6157;
0.360002;3.09911;3.6115;
0.360102;3.09938;3.6157;
0.360202;3.09965;3.6115;
0.360302;3.09992;3.6157;
0.360402;3.10019;3.6115;
0.360502;3.10046;3.6157;
0.360602;3.10074;3.6115;
0.360702;3.10101;3.6157;
0.360802;3.10128;3.6115;
0.360902;3.10155;3.6157;
0.361002;3.10182;3.6115;
0.361102;3.10209;3.6157;
0.361202;3.10236;3.6115;
0.361302;3.10263;3.6157;
0.361402;3.1029;3.6115;
0.361502;3.10318;3.6157;
0.361602;3.10345;3.6115;
0.361702;3.10372;3.6157;
0.361802;3.10399;3.6115;
0.361902;3.10426;3.6157;
0.362002;3.10453;3.6115;
